time idA idB label
0 3 0 1
75 40 3 0
163 31 3 1
206 2 3 0
233 62 3 1
257 15 3 0
288 1 3 1
299 34 3 0
337 54 3 0
360 27 3 0
396 7 3 0
411 5 3 0
746 12 3 3
759 46 3 0
840 43 3 0
875 60 3 0
921 43 3 0
1047 19 3 0
1049 30 3 1
1067 36 3 1
1094 26 3 0
1668 64 3 0
1779 21 3 0
2025 52 3 0
2480 50 3 0
2900 45 3 0
2916 45 3 0
3042 18 3 0
3889 66 3 0
7152 13 3 0
7178 10 3 2
7481 6 3 0
8053 41 3 0
8264 28 3 0
8356 23 3 0
9189 37 3 0
10626 33 3 0
11365 55 3 1
13152 8 3 1
13663 67 3 0
13736 63 3 0
14437 17 3 0
14878 32 3 0
17038 35 3 1
17152 16 3 0
18276 68 3 3
18517 65 3 0
20007 44 3 0
20134 42 3 1
22310 49 3 0
22368 11 3 0
23559 58 3 0
25065 22 3 0
25658 25 3 2
26232 53 3 0
30054 59 3 2
35207 57 3 0
37012 39 3 1
41802 47 3 1
57470 29 3 2
82041 51 3 0
82442 48 3 0
88604 9 3 0
14595 4 2 0
363 7 62 0
8396 61 62 0
401 15 15 0
8013 38 15 0
8777 56 15 0
13588 67 1 0
20445 67 67 0
526 7 34 0
3715 20 34 0
3818 14 34 0
3863 14 14 0
1449 24 43 0
13705 67 43 0
14211 43 67 0
14632 67 67 0
