 time idA idB label
0 0 3 0 1
1 30143 2 3 0
2 30165 27 3 0
3 30728 24 3 0
4 30798 22 3 0
5 30835 1 3 3
6 30980 10 3 0
7 31639 18 3 0
8 31857 20 3 0
9 31988 21 3 0
10 32048 23 3 2
11 32049 25 3 0
12 32191 28 3 2
13 32203 29 3 1
14 32494 16 3 2
15 32591 11 3 3
16 32877 26 3 0
17 33256 8 3 0
18 33487 7 3 0
19 33563 30 3 0
20 34133 32 3 2
21 34329 31 3 0
22 34588 15 3 0
23 35016 19 3 0
24 35274 14 3 0
25 35491 4 3 2
26 35606 12 3 0
27 35828 17 3 0
28 30560 6 2 0
29 30931 2 6 0
30 31066 6 2 0
31 31203 2 6 0
32 32038 6 2 0
33 31673 13 18 0
34 31965 5 18 0
35 32534 13 5 0
36 32848 18 13 0
37 32914 13 18 0
38 32946 13 13 0
39 32060 9 21 0
