time idA idB label
0 9 0 1
30143 7 9 0
30165 92 9 0
30728 69 9 0
30798 59 9 0
30835 6 9 3
30980 24 9 0
31639 46 9 0
31857 55 9 0
31988 56 9 0
32048 61 9 2
32049 72 9 0
32191 95 9 2
32203 98 9 1
32494 41 9 2
32591 25 9 3
32877 73 9 0
33256 20 9 0
33487 18 9 0
33563 107 9 0
34133 122 9 2
34329 113 9 0
34588 30 9 0
35016 51 9 0
35274 28 9 0
35491 11 9 2
35606 26 9 0
35828 45 9 0
36426 120 9 2
36886 89 9 2
37173 37 9 0
37367 34 9 0
37611 77 9 0
37632 100 9 0
37637 83 9 0
38298 112 9 2
38683 110 9 0
38875 19 9 0
39025 62 9 0
39325 79 9 0
39571 40 9 2
39644 43 9 0
39679 81 9 0
40126 70 9 0
40323 106 9 3
40396 87 9 0
40547 3 9 0
41591 67 9 0
41602 67 9 2
41968 36 9 2
41999 101 9 0
42089 82 9 0
42161 13 9 0
42328 117 9 0
42433 44 9 2
42528 109 9 2
42570 21 9 2
43172 121 9 0
43494 99 9 2
43535 12 9 0
44461 93 9 3
44607 102 9 0
44843 90 9 0
45082 71 9 0
45270 111 9 2
46404 29 9 0
46545 15 9 3
46638 1 9 2
47678 54 9 0
48268 14 9 0
48309 96 9 0
48639 119 9 0
48666 116 9 2
49441 108 9 0
49500 115 9 2
49630 58 9 1
49741 94 9 0
50135 103 9 0
51574 76 9 0
52006 53 9 0
52894 80 9 0
53960 42 9 0
54295 105 9 0
55055 33 9 3
56414 2 9 3
56630 91 9 0
57234 86 9 0
58848 68 9 0
59267 66 9 2
59830 47 9 0
62383 31 9 2
62436 48 9 0
62886 35 9 0
63168 63 9 0
64769 57 9 2
65386 50 9 0
66247 78 9 2
67535 8 9 2
68061 39 9 0
68114 85 9 0
70552 118 9 0
71167 118 9 0
71619 32 9 0
71826 97 9 2
72538 65 9 2
74977 104 9 2
76102 60 9 0
76458 38 9 3
77002 88 9 0
84853 10 9 1
88107 49 9 0
97567 64 9 0
102904 84 9 0
104925 74 9 0
106569 22 9 0
107756 114 9 0
122186 4 9 0
138649 75 9 2
140874 52 9 3
30560 17 7 0
30931 7 17 0
31066 17 7 0
31203 7 17 0
32038 17 7 0
31673 27 46 0
31965 16 46 0
32534 27 16 0
32848 46 27 0
32914 27 46 0
32946 27 27 0
32060 23 56 0
116936 5 3 0
120499 3 5 0
121126 5 3 0
130159 3 5 0
130692 5 3 0
88130 49 49 0
