 time idA idB label
0 0 8 0 1
1 200 9 8 0
2 232 3 8 0
3 461 4 8 3
4 501 2 8 3
5 647 1 8 3
6 334 5 9 0
7 578 8 9 0
8 394 9 5 0
9 552 5 9 3
10 674 9 5 0
11 898 5 9 0
12 961 5 9 0
13 987 5 9 0
14 1037 5 9 0
15 1472 9 5 0
16 1560 5 9 0
17 1833 9 5 3
18 1888 9 5 0
19 556 8 3 0
20 659 3 8 0
21 1174 3 8 0
22 1551 8 3 0
23 1769 3 8 3
24 634 8 4 0
25 663 7 4 3
26 685 7 4 0
27 786 4 7 0
28 903 7 4 0
29 931 7 4 0
30 971 7 4 0
31 1040 4 7 2
32 1122 7 4 1
33 1173 4 4 0
34 1200 7 4 0
35 1236 4 7 1
36 1728 6 4 3
