 time idA idB label
0 0 3 0 2
1 80 22 3 0
2 84 52 3 0
3 103 49 3 0
4 113 12 3 0
5 142 26 3 0
6 151 21 3 0
7 191 42 3 0
8 235 25 3 2
9 279 39 3 3
10 294 5 3 0
11 310 23 3 0
12 354 9 3 3
13 397 29 3 1
14 420 43 3 3
15 488 1 3 1
16 510 36 3 0
17 664 28 3 0
18 672 34 3 0
19 776 47 3 3
20 813 2 3 0
21 937 30 3 0
22 952 19 3 2
23 987 15 3 0
24 1040 20 3 3
25 1046 45 3 0
26 1098 45 3 0
27 1127 18 3 0
28 1130 17 3 1
29 1147 17 3 0
30 1329 44 3 3
31 1330 48 3 2
32 1364 11 3 0
33 1388 10 3 3
34 1488 24 3 2
35 1530 53 3 1
36 1592 32 3 3
37 2071 7 3 0
38 2110 57 3 3
39 2354 57 3 0
40 2472 41 3 0
41 2480 41 3 0
42 2507 41 3 0
43 2622 11 3 0
44 2945 27 3 0
45 3081 56 3 3
46 4155 4 3 1
47 4317 31 3 1
48 4582 6 3 1
49 6425 37 3 3
50 8019 38 3 0
51 8074 16 3 0
52 10199 50 3 0
53 11843 35 3 1
54 12049 54 3 0
55 13295 55 3 0
56 14604 13 3 1
57 23502 8 3 0
58 31616 33 3 0
59 31866 33 3 0
60 5719 51 12 0
61 1170 45 25 0
62 1538 25 45 0
63 2777 45 25 0
64 2882 25 25 0
65 3202 45 25 0
66 3812 25 45 0
67 5560 51 5 0
68 711 28 28 0
69 1685 46 34 0
70 5513 51 30 2
71 2372 40 45 0
72 2680 45 40 0
73 9234 40 45 0
74 4686 6 27 0
75 4929 27 6 0
76 4722 14 6 2
