time idA idB label
0 3 0 1
30143 2 3 0
30165 25 3 0
30728 22 3 0
30798 20 3 0
30835 1 3 3
30980 10 3 0
31639 16 3 0
31857 18 3 0
31988 19 3 0
32048 21 3 2
32049 23 3 0
32191 26 3 2
32203 27 3 1
32494 15 3 2
32591 11 3 3
32877 24 3 0
33256 8 3 0
33487 7 3 0
33563 28 3 0
34133 30 3 2
34329 29 3 0
34588 14 3 0
35016 17 3 0
35274 13 3 0
35491 4 3 2
30560 6 2 0
30931 2 6 0
31066 6 2 0
31203 2 6 0
32038 6 2 0
31673 12 16 0
31965 5 16 0
32534 12 5 0
32848 16 12 0
32914 12 16 0
32946 12 12 0
32060 9 19 0
