time idA idB label
0 25 0 1
61 16 25 0
68 29 25 1
88 30 25 0
180 23 25 0
437 29 25 0
912 21 25 1
1313 7 25 1
9331 19 25 1
14779 3 25 0
20159 5 25 0
23965 15 25 0
36302 11 25 1
44159 8 25 3
46269 10 25 0
77927 24 25 0
112238 2 25 0
156675 28 25 0
161674 12 25 0
171512 31 25 0
270466 17 25 0
288165 26 25 0
354384 6 25 0
381341 13 25 0
543090 20 25 0
545260 18 25 1
555013 22 25 0
6156 1 16 0
12880 4 16 0
545094 9 4 0
33502 14 29 0
78389 27 24 1
78650 24 27 0
78777 27 24 0
78821 27 24 0
78816 24 27 0
