time idA idB label
0 10 0 1
30143 8 10 0
30165 96 10 0
30728 73 10 0
30798 63 10 0
30835 7 10 3
30980 25 10 0
31639 49 10 0
31857 59 10 0
31988 60 10 0
32048 65 10 2
32049 76 10 0
32191 99 10 2
32203 102 10 1
32494 43 10 2
32591 27 10 3
32877 77 10 0
33256 21 10 0
33487 19 10 0
33563 111 10 0
34133 128 10 2
34329 118 10 0
34588 32 10 0
35016 54 10 0
35274 30 10 0
35491 12 10 2
35606 28 10 0
35828 48 10 0
36426 126 10 2
36886 93 10 2
37173 39 10 0
37367 36 10 0
37611 81 10 0
37632 104 10 0
37637 87 10 0
38298 117 10 2
38683 115 10 0
38875 20 10 0
39025 66 10 0
39325 83 10 0
39571 42 10 2
39644 46 10 0
39679 85 10 0
40126 74 10 0
40323 110 10 3
40396 91 10 0
40547 3 10 0
41591 71 10 0
41602 71 10 2
41968 38 10 2
41999 105 10 0
42089 86 10 0
42161 14 10 0
42328 123 10 0
42433 47 10 2
42528 113 10 2
42570 22 10 2
43172 127 10 0
43494 103 10 2
43535 13 10 0
44461 97 10 3
44607 106 10 0
44843 94 10 0
45082 75 10 0
45270 116 10 2
46404 31 10 0
46545 16 10 3
46638 1 10 2
47678 58 10 0
48268 15 10 0
48309 100 10 0
48639 125 10 0
48666 121 10 2
49441 112 10 0
49500 120 10 2
49630 62 10 1
49741 98 10 0
50135 107 10 0
51574 80 10 0
52006 57 10 0
52894 84 10 0
53960 45 10 0
54295 109 10 0
55055 35 10 3
56414 2 10 3
56630 95 10 0
57234 90 10 0
58848 72 10 0
59267 70 10 2
59830 50 10 0
62383 33 10 2
62436 51 10 0
62886 37 10 0
63168 67 10 0
64769 61 10 2
65386 53 10 0
66247 82 10 2
67535 9 10 2
68061 41 10 0
68114 89 10 0
70552 124 10 0
71167 124 10 0
71619 34 10 0
71826 101 10 2
72538 69 10 2
74977 108 10 2
76102 64 10 0
76458 40 10 3
77002 92 10 0
84853 11 10 1
88107 52 10 0
97567 68 10 0
102904 88 10 0
104925 78 10 0
106569 23 10 0
107756 119 10 0
122186 4 10 0
138649 79 10 2
140874 55 10 3
160821 56 10 0
185186 122 10 3
190773 5 10 0
201215 26 10 0
207665 114 10 0
210429 44 10 0
30560 18 8 0
30931 8 18 0
31066 18 8 0
31203 8 18 0
32038 18 8 0
31673 29 49 0
31965 17 49 0
32534 29 17 0
32848 49 29 0
32914 29 49 0
32946 29 29 0
32060 24 60 0
116936 6 3 0
120499 3 6 0
121126 6 3 0
130159 3 6 0
130692 6 3 0
88130 52 52 0
