time idA idB label
0 3 0 2
80 22 3 0
84 53 3 0
103 50 3 0
113 12 3 0
142 26 3 0
151 21 3 0
191 43 3 0
235 25 3 2
279 40 3 3
294 5 3 0
310 23 3 0
354 9 3 3
397 29 3 1
420 44 3 3
488 1 3 1
510 37 3 0
664 28 3 0
672 35 3 0
776 48 3 3
813 2 3 0
937 30 3 0
952 19 3 2
987 15 3 0
1040 20 3 3
1046 46 3 0
1098 46 3 0
1127 18 3 0
1130 17 3 1
1147 17 3 0
1329 45 3 3
1330 49 3 2
1364 11 3 0
1388 10 3 3
1488 24 3 2
1530 54 3 1
1592 33 3 3
2071 7 3 0
2110 59 3 3
2354 59 3 0
2472 42 3 0
2480 42 3 0
2507 42 3 0
2622 11 3 0
2945 27 3 0
3081 58 3 3
4155 4 3 1
4317 31 3 1
4582 6 3 1
6425 38 3 3
8019 39 3 0
8074 16 3 0
10199 51 3 0
11843 36 3 1
12049 55 3 0
13295 57 3 0
14604 13 3 1
23502 8 3 0
31616 34 3 0
31866 34 3 0
33217 32 3 1
35773 56 3 0
35686 56 22 0
35895 22 56 0
5719 52 12 0
1170 46 25 0
1538 25 46 0
2777 46 25 0
2882 25 25 0
3202 46 25 0
3812 25 46 0
5560 52 5 0
711 28 28 0
1685 47 35 0
5513 52 30 2
2372 41 46 0
2680 46 41 0
9234 41 46 0
4686 6 27 0
4929 27 6 0
4722 14 6 2
