 time idA idB label
0 0 21 0 1
1 112 6 21 0
2 142 24 21 0
3 157 14 21 3
4 157 23 21 3
5 185 7 21 0
6 195 5 21 0
7 208 7 21 3
8 211 2 21 3
9 235 19 21 3
10 279 10 21 3
11 334 3 21 3
12 334 25 21 0
13 401 8 21 3
14 412 26 21 0
15 982 15 6 0
16 4045 21 6 3
17 2871 18 24 3
18 2493 13 14 0
19 2227 4 23 0
20 799 12 5 3
21 2648 5 12 1
22 3076 12 5 0
23 3327 5 12 0
24 3537 5 12 2
25 3560 12 5 0
26 3690 4 5 0
27 3811 12 4 0
28 3644 12 5 0
29 290 16 7 0
30 354 7 16 0
31 399 16 7 0
32 470 7 16 0
33 1132 17 16 0
34 560 16 7 0
35 593 16 16 1
36 1822 16 17 0
37 1905 17 16 0
38 2272 16 17 0
39 2342 17 16 0
40 2485 16 17 2
41 2762 17 16 0
42 2852 16 17 0
43 2894 16 16 0
44 3012 16 16 0
45 3045 17 16 0
46 3109 17 16 0
47 3225 17 16 0
48 962 11 2 0
49 2829 2 11 0
50 1111 22 19 0
51 2368 1 19 0
52 1465 20 10 1
53 1759 10 20 0
54 404 25 25 3
55 442 9 25 0
56 513 25 9 0
57 1519 20 8 0
58 1660 8 20 0
