 time idA idB label
0 0 10 0 1
1 254 2 10 3
2 257 1 10 0
3 264 24 10 0
4 283 7 10 1
5 317 22 10 0
6 424 6 10 0
7 450 15 10 2
8 481 14 10 3
9 516 28 10 3
10 545 18 10 0
11 616 11 10 0
12 747 21 10 1
13 759 17 10 3
14 790 3 10 0
15 792 4 10 0
16 879 25 10 0
17 937 13 10 2
18 1052 19 10 0
19 1078 5 10 0
20 1211 16 10 0
21 403 27 1 1
22 838 4 1 0
23 811 26 7 0
24 898 7 26 0
25 958 7 26 0
26 1054 26 7 0
27 1182 7 26 0
28 1313 26 7 1
29 990 12 28 3
30 1392 9 28 0
31 4916 28 12 0
32 1118 23 11 3
33 2552 20 17 2
34 990 8 3 1
35 1182 3 8 0
