time idA idB label
0 12 0 1
89 6 12 0
563 13 12 1
1774 2 12 3
2317 19 12 1
3105 17 12 1
3773 21 12 0
4669 4 12 3
4814 10 12 0
5539 10 12 1
6485 16 12 0
7010 3 12 0
7295 23 12 0
2530 11 13 0
2825 12 11 0
3083 13 11 0
3099 13 12 0
3124 13 12 0
3241 12 13 0
3395 11 12 0
3556 20 11 0
3737 18 13 0
1913 7 2 0
1977 2 7 3
3751 8 19 0
3954 19 8 0
4501 12 21 1
5435 21 12 0
5718 12 21 0
6655 21 12 0
6896 12 21 0
5040 9 10 0
5271 12 10 0
5301 10 9 0
5535 9 10 0
5657 10 9 1
5911 12 10 0
5925 5 10 0
5976 9 12 0
6035 14 12 0
5325 9 12 0
5762 22 12 0
5908 22 12 0
5978 22 12 0
6052 1 12 0
6081 22 12 0
5920 9 22 3
6040 12 22 0
7552 15 16 0
7573 12 23 0
