 time idA idB label
0 0 20 0 1
1 112 6 20 0
2 142 23 20 0
3 157 14 20 3
4 157 22 20 3
5 185 7 20 0
6 195 5 20 0
7 208 7 20 3
8 211 2 20 3
9 235 18 20 3
10 279 10 20 3
11 334 3 20 3
12 334 24 20 0
13 401 8 20 3
14 412 25 20 0
15 982 15 6 0
16 2493 13 14 0
17 2227 4 22 0
18 799 12 5 3
19 290 16 7 0
20 354 7 16 0
21 399 16 7 0
22 470 7 16 0
23 1132 17 16 0
24 560 16 7 0
25 593 16 16 1
26 1822 16 17 0
27 1905 17 16 0
28 2272 16 17 0
29 2342 17 16 0
30 2485 16 17 2
31 962 11 2 0
32 1111 21 18 0
33 2368 1 18 0
34 1465 19 10 1
35 1759 10 19 0
36 404 24 24 3
37 442 9 24 0
38 513 24 9 0
39 1519 19 8 0
40 1660 8 19 0
