 time idA idB label
0 0 3 0 1
1 143 1 3 0
2 172 6 3 2
3 299 7 3 1
4 404 7 3 1
5 429 2 3 2
6 446 8 3 2
7 808 5 6 1
8 4681 12 7 1
9 4799 11 7 1
10 4775 7 12 0
11 4856 12 7 0
12 5116 7 12 1
13 5048 7 11 0
14 5299 11 7 0
15 847 5 7 1
16 1367 9 7 0
17 2233 4 7 0
18 1872 7 5 3
19 2066 5 7 0
20 2147 7 5 0
21 1945 7 9 0
22 2141 9 7 2
23 2190 9 7 0
24 2249 7 9 3
25 2284 7 9 0
26 2336 7 9 3
27 2451 9 7 0
28 2563 9 7 0
29 2598 9 7 0
30 2524 7 9 0
31 2706 9 7 3
32 2938 7 9 0
33 3103 9 7 1
34 2766 7 9 0
35 2914 9 7 0
36 2941 9 7 0
37 2497 10 7 0
38 2693 7 10 1
39 2450 7 9 0
40 2573 7 4 0
41 2904 4 7 1
