 time idA idB label
0 0 1 0 1
1 54 18 1 0
2 81 32 1 0
3 87 3 1 0
4 91 31 1 2
5 118 17 1 0
6 120 27 1 2
7 130 15 1 0
8 250 29 1 3
9 289 6 1 2
10 311 11 1 0
11 354 8 1 0
12 396 22 1 0
13 403 16 1 0
14 408 10 1 0
15 415 23 1 0
16 440 5 1 0
17 511 25 1 0
18 564 20 1 0
19 679 12 1 0
20 754 4 1 0
21 784 9 1 0
22 908 30 1 0
23 912 26 1 0
24 1042 34 1 1
25 1138 13 1 0
26 1404 14 1 0
27 1434 2 1 0
28 1440 28 1 0
29 1587 24 1 0
30 1811 21 1 0
31 1869 7 1 0
32 1229 33 3 0
33 236 19 17 0
34 322 6 6 0
35 420 8 8 0
