time idA idB label
0 26 0 1
61 16 26 0
68 30 26 1
88 31 26 0
180 24 26 0
437 30 26 0
912 22 26 1
1313 7 26 1
9331 19 26 1
14779 3 26 0
20159 5 26 0
23965 15 26 0
36302 11 26 1
44159 8 26 3
46269 10 26 0
77927 25 26 0
112238 2 26 0
156675 29 26 0
161674 12 26 0
171512 33 26 0
270466 17 26 0
288165 27 26 0
354384 6 26 0
381341 13 26 0
543090 21 26 0
545260 18 26 1
555013 23 26 0
573357 20 26 0
6156 1 16 0
12880 4 16 0
545094 9 4 0
33502 14 30 0
78389 28 25 1
78650 25 28 0
78777 28 25 0
78821 28 25 0
78816 25 28 0
558509 32 23 0
