 time idA idB label
0 0 1 0 1
1 54 28 1 0
2 81 56 1 0
3 87 5 1 0
4 91 51 1 2
5 118 27 1 0
6 120 42 1 2
7 130 24 1 0
8 250 47 1 3
9 289 12 1 2
10 311 18 1 0
11 354 14 1 0
12 396 33 1 0
13 403 26 1 0
14 408 17 1 0
15 415 36 1 0
16 440 9 1 0
17 511 39 1 0
18 564 30 1 0
19 679 19 1 0
20 754 6 1 0
21 784 16 1 0
22 908 49 1 0
23 912 41 1 0
24 1042 60 1 1
25 1138 20 1 0
26 1404 22 1 0
27 1434 2 1 0
28 1440 44 1 0
29 1587 37 1 0
30 1811 31 1 0
31 1869 13 1 0
32 1907 3 1 3
33 1943 34 1 0
34 2742 32 1 0
35 2919 54 1 0
36 2992 21 1 0
37 3008 25 1 1
38 3158 21 1 0
39 3466 21 1 0
40 3691 7 1 0
41 4247 21 1 0
42 4289 53 1 0
43 4349 45 1 0
44 4370 21 1 0
45 4989 32 1 0
46 5975 59 1 0
47 6674 10 1 0
48 6994 55 1 0
49 7817 40 1 0
50 8130 57 1 0
51 8213 57 1 0
52 8412 11 1 0
53 10182 52 1 0
54 11119 43 1 0
55 11242 4 1 0
56 11261 4 1 0
57 11509 35 1 0
58 11984 38 1 0
59 12249 15 1 0
60 12810 23 1 0
61 12887 50 1 0
62 1229 58 5 0
63 2923 46 5 0
64 5047 5 46 0
65 236 29 27 0
66 322 12 12 0
67 12635 8 12 0
68 420 14 14 0
69 4241 48 14 0
70 10679 14 48 0
71 4010 21 34 0
72 4097 21 34 0
73 12570 34 21 0
