 time idA idB label
0 0 12 0 1
1 200 13 12 0
2 232 6 12 0
3 461 7 12 3
4 501 5 12 3
5 647 4 12 3
6 2387 2 12 0
7 6290 1 12 0
8 6403 3 12 3
9 9115 10 12 0
10 9174 10 12 0
11 334 8 13 0
12 578 12 13 0
13 394 13 8 0
14 552 8 13 3
15 674 13 8 0
16 898 8 13 0
17 961 8 13 0
18 987 8 13 0
19 1037 8 13 0
20 1472 13 8 0
21 1560 8 13 0
22 1833 13 8 3
23 1888 13 8 0
24 2018 13 8 0
25 2050 13 8 0
26 1909 8 13 0
27 1941 8 13 3
28 2138 8 13 0
29 2224 8 13 0
30 556 12 6 0
31 659 6 12 0
32 1174 6 12 0
33 1551 12 6 0
34 1769 6 12 3
35 634 12 7 0
36 663 11 7 3
37 685 11 7 0
38 786 7 11 0
39 903 11 7 0
40 931 11 7 0
41 971 11 7 0
42 1040 7 11 2
43 1122 11 7 1
44 1173 7 7 0
45 1200 11 7 0
46 1236 7 11 1
47 1728 9 7 3
48 2370 7 9 0
