 time idA idB label
0 0 1 0 1
1 54 39 1 0
2 81 72 1 0
3 87 8 1 0
4 91 66 1 2
5 118 37 1 0
6 120 57 1 2
7 130 33 1 0
8 250 62 1 3
9 289 18 1 2
10 311 24 1 0
11 354 20 1 0
12 396 45 1 0
13 403 36 1 0
14 408 23 1 0
15 415 48 1 0
16 440 12 1 0
17 511 53 1 0
18 564 41 1 0
19 679 27 1 0
20 754 9 1 0
21 784 22 1 0
22 908 64 1 0
23 912 55 1 0
24 1042 77 1 1
25 1138 28 1 0
26 1404 31 1 0
27 1434 2 1 0
28 1440 59 1 0
29 1587 49 1 0
30 1811 43 1 0
31 1869 19 1 0
32 1907 3 1 3
33 1943 46 1 0
34 2742 44 1 0
35 2919 70 1 0
36 2992 29 1 0
37 3008 35 1 1
38 3158 29 1 0
39 3466 29 1 0
40 3691 10 1 0
41 4247 29 1 0
42 4289 69 1 0
43 4349 60 1 0
44 4370 29 1 0
45 4989 44 1 0
46 5975 76 1 0
47 6674 13 1 0
48 6994 71 1 0
49 7817 54 1 0
50 8130 73 1 0
51 8213 73 1 0
52 8412 14 1 0
53 10182 67 1 0
54 11119 58 1 0
55 11242 6 1 0
56 11261 6 1 0
57 11509 47 1 0
58 11984 50 1 0
59 12249 21 1 0
60 12810 32 1 0
61 12887 65 1 0
62 13943 26 1 0
63 17700 17 1 0
64 18654 34 1 0
65 20530 74 1 3
66 20811 38 1 0
67 23264 42 1 0
68 25440 16 1 0
69 25914 51 1 0
70 26103 25 1 0
71 27353 15 1 0
72 28600 56 1 0
73 32838 4 1 0
74 43704 52 1 0
75 56198 7 1 0
76 56966 5 1 0
77 58557 30 1 0
78 75239 68 1 2
79 1229 75 8 0
80 2923 61 8 0
81 5047 8 61 0
82 75040 61 8 0
83 82330 61 61 0
84 236 40 37 0
85 322 18 18 0
86 12635 11 18 0
87 420 20 20 0
88 4241 63 20 0
89 10679 20 63 0
90 4010 29 46 0
91 4097 29 46 0
92 12570 46 29 0
93 24282 29 46 0
