 time idA idB label
0 0 21 0 1
1 112 6 21 0
2 142 25 21 0
3 157 14 21 3
4 157 24 21 3
5 185 7 21 0
6 195 5 21 0
7 208 7 21 3
8 211 2 21 3
9 235 19 21 3
10 279 10 21 3
11 334 3 21 3
12 334 26 21 0
13 401 8 21 3
14 412 27 21 0
15 982 15 6 0
16 4045 21 6 3
17 4344 6 21 0
18 2871 18 25 3
19 2493 13 14 0
20 4051 21 14 0
21 2227 4 24 0
22 4059 21 24 0
23 4109 24 21 3
24 799 12 5 3
25 4068 21 5 0
26 2648 5 12 1
27 4542 21 12 1
28 3076 12 5 0
29 3327 5 12 0
30 3537 5 12 2
31 3560 12 5 0
32 3690 4 5 0
33 3811 12 4 0
34 4179 5 4 1
35 4321 5 4 0
36 4455 4 5 0
37 3644 12 5 0
38 4606 12 21 0
39 4354 5 21 0
40 290 16 7 0
41 354 7 16 0
42 399 16 7 0
43 470 7 16 0
44 1132 17 16 0
45 560 16 7 0
46 593 16 16 1
47 1822 16 17 0
48 4976 21 17 0
49 1905 17 16 0
50 2272 16 17 0
51 2342 17 16 0
52 2485 16 17 2
53 2762 17 16 0
54 2852 16 17 0
55 2894 16 16 0
56 3012 16 16 0
57 3045 17 16 0
58 3109 17 16 0
59 3225 17 16 0
60 962 11 2 0
61 4082 21 2 0
62 4120 21 2 0
63 2829 2 11 0
64 4147 4 21 3
65 4177 2 21 0
66 4669 2 21 0
67 1111 22 19 0
68 2368 1 19 0
69 4128 21 19 0
70 4883 21 22 2
71 4913 19 21 0
72 1465 20 10 1
73 4147 21 10 1
74 1759 10 20 0
75 4192 21 3 0
76 4549 3 21 0
77 404 26 26 3
78 442 9 26 0
79 4260 21 26 3
80 513 26 9 0
81 4270 21 9 0
82 4331 23 21 1
83 4425 26 23 0
84 1519 20 8 0
85 4228 21 8 0
86 1660 8 20 0
87 4237 21 27 0
