 time idA idB label
0 0 9 0 1
1 89 3 9 0
2 563 10 9 1
3 1774 1 9 3
4 2317 13 9 1
5 3105 11 9 1
6 3773 15 9 0
7 4669 2 9 3
8 4814 7 9 0
9 5539 7 9 1
10 2530 8 10 0
11 2825 9 8 0
12 3083 10 8 0
13 3099 10 9 0
14 3124 10 9 0
15 3241 9 10 0
16 3395 8 9 0
17 3556 14 8 0
18 3737 12 10 0
19 1913 4 1 0
20 1977 1 4 3
21 3751 5 13 0
22 3954 13 5 0
23 4501 9 15 1
24 5435 15 9 0
25 5718 9 15 0
26 5040 6 7 0
27 5271 9 7 0
28 5301 7 6 0
29 5535 6 7 0
30 5657 7 6 1
31 5911 9 7 0
32 5325 6 9 0
33 5762 16 9 0
34 5908 16 9 0
35 5920 6 16 3
