 time idA idB label
0 0 9 0 1
1 22 25 9 0
2 50 1 9 3
3 68 13 9 0
4 70 22 9 0
5 70 8 9 3
6 114 11 9 0
7 166 25 9 1
8 196 3 9 0
9 205 18 9 0
10 223 33 9 0
11 247 29 9 1
12 249 34 9 0
13 394 19 9 1
14 412 30 9 1
15 838 5 9 1
16 1032 7 9 1
17 1037 14 9 1
18 1121 32 9 1
19 1249 17 9 1
20 1398 21 9 1
21 1402 26 9 1
22 1427 16 9 0
23 1656 6 9 0
24 2439 20 9 0
25 2694 24 9 0
26 2775 2 9 3
27 3291 35 9 3
28 3766 15 9 0
29 4389 27 9 0
30 4691 28 9 3
31 5926 31 9 0
32 6371 12 9 0
33 8776 4 9 3
34 9735 23 9 3
35 4840 10 28 0
36 4880 28 10 3
37 4943 10 28 0
38 5021 28 10 0
