 time idA idB label
0 0 3 0 1
1 75 35 3 0
2 163 27 3 1
3 206 2 3 0
4 233 50 3 1
5 257 14 3 0
6 288 1 3 1
7 299 30 3 0
8 337 45 3 0
9 360 24 3 0
10 396 7 3 0
11 411 5 3 0
12 746 11 3 3
13 759 41 3 0
14 840 38 3 0
15 875 48 3 0
16 921 38 3 0
17 1047 18 3 0
18 1049 26 3 1
19 1067 32 3 1
20 1094 23 3 0
21 1668 52 3 0
22 1779 20 3 0
23 2025 44 3 0
24 2480 43 3 0
25 2900 40 3 0
26 2916 40 3 0
27 3042 17 3 0
28 3889 54 3 0
29 7152 12 3 0
30 7178 9 3 2
31 7481 6 3 0
32 8053 36 3 0
33 8264 25 3 0
34 8356 21 3 0
35 9189 33 3 0
36 10626 29 3 0
37 11365 46 3 1
38 13152 8 3 1
39 13663 55 3 0
40 13736 51 3 0
41 14437 16 3 0
42 14878 28 3 0
43 17038 31 3 1
44 17152 15 3 0
45 18276 56 3 3
46 18517 53 3 0
47 20007 39 3 0
48 20134 37 3 1
49 22310 42 3 0
50 22368 10 3 0
51 14595 4 2 0
52 363 7 50 0
53 8396 49 50 0
54 401 14 14 0
55 8013 34 14 0
56 8777 47 14 0
57 13588 55 1 0
58 20445 55 55 0
59 526 7 30 0
60 3715 19 30 0
61 3818 13 30 0
62 3863 13 13 0
63 1449 22 38 0
64 13705 55 38 0
65 14211 38 55 0
66 14632 55 55 0
