 time idA idB label
0 0 1 0 1
1 54 38 1 0
2 81 70 1 0
3 87 8 1 0
4 91 65 1 2
5 118 36 1 0
6 120 56 1 2
7 130 32 1 0
8 250 61 1 3
9 289 18 1 2
10 311 24 1 0
11 354 20 1 0
12 396 44 1 0
13 403 35 1 0
14 408 23 1 0
15 415 47 1 0
16 440 12 1 0
17 511 52 1 0
18 564 40 1 0
19 679 27 1 0
20 754 9 1 0
21 784 22 1 0
22 908 63 1 0
23 912 54 1 0
24 1042 75 1 1
25 1138 28 1 0
26 1404 30 1 0
27 1434 2 1 0
28 1440 58 1 0
29 1587 48 1 0
30 1811 42 1 0
31 1869 19 1 0
32 1907 3 1 3
33 1943 45 1 0
34 2742 43 1 0
35 2919 68 1 0
36 2992 29 1 0
37 3008 34 1 1
38 3158 29 1 0
39 3466 29 1 0
40 3691 10 1 0
41 4247 29 1 0
42 4289 67 1 0
43 4349 59 1 0
44 4370 29 1 0
45 4989 43 1 0
46 5975 74 1 0
47 6674 13 1 0
48 6994 69 1 0
49 7817 53 1 0
50 8130 71 1 0
51 8213 71 1 0
52 8412 14 1 0
53 10182 66 1 0
54 11119 57 1 0
55 11242 6 1 0
56 11261 6 1 0
57 11509 46 1 0
58 11984 49 1 0
59 12249 21 1 0
60 12810 31 1 0
61 12887 64 1 0
62 13943 26 1 0
63 17700 17 1 0
64 18654 33 1 0
65 20530 72 1 3
66 20811 37 1 0
67 23264 41 1 0
68 25440 16 1 0
69 25914 50 1 0
70 26103 25 1 0
71 27353 15 1 0
72 28600 55 1 0
73 32838 4 1 0
74 43704 51 1 0
75 56198 7 1 0
76 56966 5 1 0
77 1229 73 8 0
78 2923 60 8 0
79 5047 8 60 0
80 236 39 36 0
81 322 18 18 0
82 12635 11 18 0
83 420 20 20 0
84 4241 62 20 0
85 10679 20 62 0
86 4010 29 45 0
87 4097 29 45 0
88 12570 45 29 0
89 24282 29 45 0
