time idA idB label
0 7 0 1
30143 5 7 0
30165 81 7 0
30728 62 7 0
30798 53 7 0
30835 4 7 3
30980 20 7 0
31639 42 7 0
31857 49 7 0
31988 50 7 0
32048 55 7 2
32049 65 7 0
32191 84 7 2
32203 87 7 1
32494 37 7 2
32591 21 7 3
32877 66 7 0
33256 17 7 0
33487 15 7 0
33563 96 7 0
34133 110 7 2
34329 102 7 0
34588 26 7 0
35016 46 7 0
35274 24 7 0
35491 8 7 2
35606 22 7 0
35828 41 7 0
36426 108 7 2
36886 78 7 2
37173 33 7 0
37367 30 7 0
37611 68 7 0
37632 89 7 0
37637 74 7 0
38298 101 7 2
38683 99 7 0
38875 16 7 0
39025 56 7 0
39325 70 7 0
39571 36 7 2
39644 39 7 0
39679 72 7 0
40126 63 7 0
40323 95 7 3
40396 77 7 0
40547 3 7 0
41591 60 7 0
41602 60 7 2
41968 32 7 2
41999 90 7 0
42089 73 7 0
42161 10 7 0
42328 105 7 0
42433 40 7 2
42528 98 7 2
42570 18 7 2
43172 109 7 0
43494 88 7 2
43535 9 7 0
44461 82 7 3
44607 91 7 0
44843 79 7 0
45082 64 7 0
45270 100 7 2
46404 25 7 0
46545 12 7 3
46638 1 7 2
47678 48 7 0
48268 11 7 0
48309 85 7 0
48639 107 7 0
48666 104 7 2
49441 97 7 0
49500 103 7 2
49630 52 7 1
49741 83 7 0
50135 92 7 0
51574 67 7 0
52006 47 7 0
52894 71 7 0
53960 38 7 0
54295 94 7 0
55055 29 7 3
56414 2 7 3
56630 80 7 0
57234 76 7 0
58848 61 7 0
59267 59 7 2
59830 43 7 0
62383 27 7 2
62436 44 7 0
62886 31 7 0
63168 57 7 0
64769 51 7 2
65386 45 7 0
66247 69 7 2
67535 6 7 2
68061 35 7 0
68114 75 7 0
70552 106 7 0
71167 106 7 0
71619 28 7 0
71826 86 7 2
72538 58 7 2
74977 93 7 2
76102 54 7 0
76458 34 7 3
30560 14 5 0
30931 5 14 0
31066 14 5 0
31203 5 14 0
32038 14 5 0
31673 23 42 0
31965 13 42 0
32534 23 13 0
32848 42 23 0
32914 23 42 0
32946 23 23 0
32060 19 50 0
