 time idA idB label
0 0 10 0 1
1 254 2 10 3
2 257 1 10 0
3 264 25 10 0
4 283 7 10 1
5 317 23 10 0
6 424 6 10 0
7 450 15 10 2
8 481 14 10 3
9 516 29 10 3
10 545 19 10 0
11 616 11 10 0
12 747 22 10 1
13 759 18 10 3
14 790 3 10 0
15 792 4 10 0
16 879 26 10 0
17 937 13 10 2
18 1052 20 10 0
19 1078 5 10 0
20 1211 17 10 0
21 7669 16 10 0
22 403 28 1 1
23 838 4 1 0
24 811 27 7 0
25 898 7 27 0
26 958 7 27 0
27 1054 27 7 0
28 1182 7 27 0
29 1313 27 7 1
30 990 12 29 3
31 1392 9 29 0
32 4916 29 12 0
33 5196 29 9 0
34 1118 24 11 3
35 2552 21 18 2
36 990 8 3 1
37 1182 3 8 0
