 time idA idB label
0 0 13 0 1
1 89 7 13 0
2 563 14 13 1
3 1774 2 13 3
4 2317 21 13 1
5 3105 19 13 1
6 3773 23 13 0
7 4669 4 13 3
8 4814 11 13 0
9 5539 11 13 1
10 6485 18 13 0
11 7010 3 13 0
12 7295 25 13 0
13 7723 17 13 0
14 11028 5 13 0
15 2530 12 14 0
16 2825 13 12 0
17 3083 14 12 0
18 3099 14 13 0
19 3124 14 13 0
20 3241 13 14 0
21 3395 12 13 0
22 3556 22 12 0
23 3737 20 14 0
24 1913 8 2 0
25 1977 2 8 3
26 3751 9 21 0
27 3954 21 9 0
28 4501 13 23 1
29 5435 23 13 0
30 5718 13 23 0
31 6655 23 13 0
32 6896 13 23 0
33 8229 25 23 0
34 5040 10 11 0
35 5271 13 11 0
36 5301 11 10 0
37 5535 10 11 0
38 5657 11 10 1
39 5911 13 11 0
40 5925 6 11 0
41 5976 10 13 0
42 6035 16 13 0
43 5325 10 13 0
44 5762 24 13 0
45 5908 24 13 0
46 5978 24 13 0
47 6052 1 13 0
48 6081 24 13 0
49 8135 26 13 0
50 9045 26 13 0
51 9077 26 13 0
52 5920 10 24 3
53 6040 13 24 0
54 9592 13 26 0
55 9721 26 13 0
56 9751 26 13 0
57 9764 26 13 0
58 7552 17 18 0
59 7673 15 18 0
60 7599 18 17 0
61 8014 17 18 0
62 7783 18 15 0
63 8113 13 18 0
64 8221 18 13 0
65 7573 13 25 0
