 time idA idB label
0 0 3 0 2
1 80 20 3 0
2 84 49 3 0
3 103 46 3 0
4 113 11 3 0
5 142 24 3 0
6 151 19 3 0
7 191 39 3 0
8 235 23 3 2
9 279 36 3 3
10 294 5 3 0
11 310 21 3 0
12 354 8 3 3
13 397 27 3 1
14 420 40 3 3
15 488 1 3 1
16 510 33 3 0
17 664 26 3 0
18 672 31 3 0
19 776 44 3 3
20 813 2 3 0
21 937 28 3 0
22 952 17 3 2
23 987 13 3 0
24 1040 18 3 3
25 1046 42 3 0
26 1098 42 3 0
27 1127 16 3 0
28 1130 15 3 1
29 1147 15 3 0
30 1329 41 3 3
31 1330 45 3 2
32 1364 10 3 0
33 1388 9 3 3
34 1488 22 3 2
35 1530 50 3 1
36 1592 30 3 3
37 2071 7 3 0
38 2110 54 3 3
39 2354 54 3 0
40 2472 38 3 0
41 2480 38 3 0
42 2507 38 3 0
43 2622 10 3 0
44 2945 25 3 0
45 3081 53 3 3
46 4155 4 3 1
47 4317 29 3 1
48 4582 6 3 1
49 6425 34 3 3
50 8019 35 3 0
51 8074 14 3 0
52 10199 47 3 0
53 11843 32 3 1
54 12049 51 3 0
55 13295 52 3 0
56 5719 48 11 0
57 1170 42 23 0
58 1538 23 42 0
59 2777 42 23 0
60 2882 23 23 0
61 3202 42 23 0
62 3812 23 42 0
63 5560 48 5 0
64 711 26 26 0
65 1685 43 31 0
66 5513 48 28 2
67 2372 37 42 0
68 2680 42 37 0
69 9234 37 42 0
70 4686 6 25 0
71 4929 25 6 0
72 4722 12 6 2
