 time idA idB label
0 0 4 0 1
1 30143 3 4 0
2 30165 46 4 0
3 30728 35 4 0
4 30798 31 4 0
5 30835 2 4 3
6 30980 13 4 0
7 31639 27 4 0
8 31857 29 4 0
9 31988 30 4 0
10 32048 32 4 2
11 32049 37 4 0
12 32191 47 4 2
13 32203 48 4 1
14 32494 23 4 2
15 32591 14 4 3
16 32877 38 4 0
17 33256 11 4 0
18 33487 9 4 0
19 33563 52 4 0
20 34133 58 4 2
21 34329 55 4 0
22 34588 18 4 0
23 35016 28 4 0
24 35274 17 4 0
25 35491 5 4 2
26 35606 15 4 0
27 35828 26 4 0
28 36426 57 4 2
29 36886 45 4 2
30 37173 21 4 0
31 37367 19 4 0
32 37611 39 4 0
33 37632 49 4 0
34 37637 43 4 0
35 38298 54 4 2
36 38683 53 4 0
37 38875 10 4 0
38 39025 33 4 0
39 39325 40 4 0
40 39571 22 4 2
41 39644 24 4 0
42 39679 41 4 0
43 40126 36 4 0
44 40323 51 4 3
45 40396 44 4 0
46 40547 1 4 0
47 41591 34 4 0
48 41602 34 4 2
49 41968 20 4 2
50 41999 50 4 0
51 42089 42 4 0
52 42161 6 4 0
53 42328 56 4 0
54 42433 25 4 2
55 30560 8 3 0
56 30931 3 8 0
57 31066 8 3 0
58 31203 3 8 0
59 32038 8 3 0
60 31673 16 27 0
61 31965 7 27 0
62 32534 16 7 0
63 32848 27 16 0
64 32914 16 27 0
65 32946 16 16 0
66 32060 12 30 0
