 time idA idB label
0 0 1 0 1
1 88 15 1 0
2 180 4 1 0
3 216 19 1 3
4 283 8 1 0
5 304 3 1 0
6 341 12 1 3
7 355 11 1 1
8 360 17 1 2
9 455 8 1 0
10 583 5 1 0
11 762 21 1 0
12 1098 20 1 0
13 1322 2 1 0
14 1518 23 1 1
15 1840 6 1 3
16 2455 24 1 0
17 4200 16 1 2
18 4717 9 1 0
19 6228 13 1 3
20 16557 14 1 0
21 19847 22 1 1
22 66934 10 8 3
23 83810 8 10 0
24 374 15 3 0
25 1178 7 8 3
26 2495 24 7 0
27 8922 8 7 0
28 73633 7 8 3
29 73790 7 8 1
30 84048 8 7 0
31 84441 8 7 0
32 20640 18 22 1
33 21224 22 18 0
34 21263 22 18 1
35 21535 18 22 0
