time idA idB label
0 3 0 2
80 20 3 0
84 49 3 0
103 46 3 0
113 11 3 0
142 24 3 0
151 19 3 0
191 39 3 0
235 23 3 2
279 36 3 3
294 5 3 0
310 21 3 0
354 8 3 3
397 27 3 1
420 40 3 3
488 1 3 1
510 33 3 0
664 26 3 0
672 31 3 0
776 44 3 3
813 2 3 0
937 28 3 0
952 17 3 2
987 13 3 0
1040 18 3 3
1046 42 3 0
1098 42 3 0
1127 16 3 0
1130 15 3 1
1147 15 3 0
1329 41 3 3
1330 45 3 2
1364 10 3 0
1388 9 3 3
1488 22 3 2
1530 50 3 1
1592 30 3 3
2071 7 3 0
2110 52 3 3
2354 52 3 0
2472 38 3 0
2480 38 3 0
2507 38 3 0
2622 10 3 0
2945 25 3 0
3081 51 3 3
4155 4 3 1
4317 29 3 1
4582 6 3 1
6425 34 3 3
8019 35 3 0
8074 14 3 0
10199 47 3 0
11843 32 3 1
5719 48 11 0
1170 42 23 0
1538 23 42 0
2777 42 23 0
2882 23 23 0
3202 42 23 0
3812 23 42 0
5560 48 5 0
711 26 26 0
1685 43 31 0
5513 48 28 2
2372 37 42 0
2680 42 37 0
9234 37 42 0
4686 6 25 0
4929 25 6 0
4722 12 6 2
