 time idA idB label
0 0 18 0 1
1 112 5 18 0
2 142 21 18 0
3 157 12 18 3
4 157 20 18 3
5 185 6 18 0
6 195 4 18 0
7 208 6 18 3
8 211 1 18 3
9 235 16 18 3
10 279 9 18 3
11 334 2 18 3
12 334 22 18 0
13 401 7 18 3
14 412 23 18 0
15 982 13 5 0
16 2227 3 20 0
17 799 11 4 3
18 290 14 6 0
19 354 6 14 0
20 399 14 6 0
21 470 6 14 0
22 1132 15 14 0
23 560 14 6 0
24 593 14 14 1
25 1822 14 15 0
26 1905 15 14 0
27 962 10 1 0
28 1111 19 16 0
29 1465 17 9 1
30 1759 9 17 0
31 404 22 22 3
32 442 8 22 0
33 513 22 8 0
34 1519 17 7 0
35 1660 7 17 0
