time idA idB label
0 1 0 1
115 5 1 0
149 6 1 3
273 2 1 0
302 22 1 2
311 7 1 2
398 24 1 0
470 12 1 0
473 24 1 2
528 24 1 0
535 9 1 0
580 23 1 0
710 13 1 0
835 2 1 3
861 17 1 0
915 18 1 0
1009 4 1 3
1165 20 1 0
1672 17 1 2
2641 16 1 0
3614 3 1 0
4115 15 1 0
2866 17 5 0
2091 11 6 0
2622 6 11 0
35503 21 2 0
72105 2 21 0
88998 21 2 0
89020 21 2 0
89610 2 21 0
89925 2 21 1
2188 11 22 0
2227 22 11 0
2370 11 12 0
802 2 24 2
856 24 2 0
900 2 24 0
1021 14 24 2
1001 24 2 1
3791 8 2 0
1057 2 24 0
1126 24 2 0
3861 24 8 0
6917 10 8 0
7343 8 10 3
7373 2 10 0
7522 2 10 3
7523 8 10 0
19383 8 2 0
1078 24 14 0
2969 19 14 0
1133 14 24 3
3001 14 19 0
3042 19 14 0
3346 14 19 3
3398 24 14 0
3662 19 14 0
3533 14 24 0
2806 17 16 3
