 time idA idB label
0 0 3 0 1
1 143 1 3 0
2 172 6 3 2
3 299 7 3 1
4 404 7 3 1
5 429 2 3 2
6 446 8 3 2
7 808 5 6 1
8 4681 12 7 1
9 4799 11 7 1
10 4775 7 12 0
11 4856 12 7 0
12 5116 7 12 1
13 5048 7 11 0
14 847 5 7 1
15 1367 9 7 0
16 2233 4 7 0
17 1872 7 5 3
18 2066 5 7 0
19 2147 7 5 0
20 1945 7 9 0
21 2141 9 7 2
22 2190 9 7 0
23 2249 7 9 3
24 2284 7 9 0
25 2336 7 9 3
26 2451 9 7 0
27 2563 9 7 0
28 2598 9 7 0
29 2524 7 9 0
30 2706 9 7 3
31 2938 7 9 0
32 3103 9 7 1
33 2766 7 9 0
34 2914 9 7 0
35 2941 9 7 0
36 2497 10 7 0
37 2693 7 10 1
38 2450 7 9 0
39 2573 7 4 0
40 2904 4 7 1
