 time idA idB label
0 0 24 0 1
1 112 6 24 0
2 142 28 24 0
3 157 16 24 3
4 157 27 24 3
5 185 7 24 0
6 195 5 24 0
7 208 7 24 3
8 211 2 24 3
9 235 21 24 3
10 279 11 24 3
11 334 3 24 3
12 334 29 24 0
13 401 8 24 3
14 412 30 24 0
15 982 17 6 0
16 4045 24 6 3
17 4344 6 24 0
18 2871 20 28 3
19 2493 15 16 0
20 4051 24 16 0
21 2227 4 27 0
22 4059 24 27 0
23 5414 24 4 0
24 5566 4 24 3
25 4109 27 24 3
26 799 14 5 3
27 4068 24 5 0
28 2648 5 14 1
29 4542 24 14 1
30 3076 14 5 0
31 3327 5 14 0
32 3537 5 14 2
33 3560 14 5 0
34 3690 4 5 0
35 5575 24 5 0
36 3811 14 4 0
37 4179 5 4 1
38 4321 5 4 0
39 4455 4 5 0
40 3644 14 5 0
41 4606 14 24 0
42 4354 5 24 0
43 290 18 7 0
44 354 7 18 0
45 399 18 7 0
46 470 7 18 0
47 1132 19 18 0
48 560 18 7 0
49 593 18 18 1
50 1822 18 19 0
51 4976 24 19 0
52 1905 19 18 0
53 2272 18 19 0
54 2342 19 18 0
55 2485 18 19 2
56 2762 19 18 0
57 2852 18 19 0
58 2894 18 18 0
59 3012 18 18 0
60 3045 19 18 0
61 3109 19 18 0
62 3225 19 18 0
63 5073 19 24 0
64 962 12 2 0
65 4082 24 2 0
66 4120 24 2 0
67 2829 2 12 0
68 4147 4 24 3
69 4177 2 24 0
70 4669 2 24 0
71 25868 2 24 0
72 1111 25 21 0
73 2368 1 21 0
74 4128 24 21 0
75 4883 24 25 2
76 4913 21 24 0
77 1465 22 11 1
78 4147 24 11 1
79 1759 11 22 0
80 4192 24 3 0
81 4549 3 24 0
82 404 29 29 3
83 442 10 29 0
84 4260 24 29 3
85 513 29 10 0
86 4270 24 10 0
87 5817 24 10 0
88 4331 26 24 1
89 4425 29 26 0
90 8157 24 26 0
91 8252 9 24 0
92 10089 13 24 0
93 8649 29 9 1
94 10946 24 13 0
95 11842 13 24 1
96 21799 26 24 0
97 1519 22 8 0
98 4228 24 8 0
99 1660 8 22 0
100 22689 23 8 0
101 22774 23 23 1
102 4237 24 30 0
