 time idA idB label
0 0 7 0 1
1 30143 5 7 0
2 30165 75 7 0
3 30728 57 7 0
4 30798 50 7 0
5 30835 4 7 3
6 30980 20 7 0
7 31639 39 7 0
8 31857 46 7 0
9 31988 47 7 0
10 32048 51 7 2
11 32049 60 7 0
12 32191 78 7 2
13 32203 80 7 1
14 32494 34 7 2
15 32591 21 7 3
16 32877 61 7 0
17 33256 17 7 0
18 33487 15 7 0
19 33563 88 7 0
20 34133 101 7 2
21 34329 94 7 0
22 34588 26 7 0
23 35016 43 7 0
24 35274 24 7 0
25 35491 8 7 2
26 35606 22 7 0
27 35828 38 7 0
28 36426 99 7 2
29 36886 72 7 2
30 37173 32 7 0
31 37367 29 7 0
32 37611 63 7 0
33 37632 82 7 0
34 37637 69 7 0
35 38298 93 7 2
36 38683 91 7 0
37 38875 16 7 0
38 39025 52 7 0
39 39325 65 7 0
40 39571 33 7 2
41 39644 36 7 0
42 39679 67 7 0
43 40126 58 7 0
44 40323 87 7 3
45 40396 71 7 0
46 40547 3 7 0
47 41591 55 7 0
48 41602 55 7 2
49 41968 31 7 2
50 41999 83 7 0
51 42089 68 7 0
52 42161 10 7 0
53 42328 97 7 0
54 42433 37 7 2
55 42528 90 7 2
56 42570 18 7 2
57 43172 100 7 0
58 43494 81 7 2
59 43535 9 7 0
60 44461 76 7 3
61 44607 84 7 0
62 44843 73 7 0
63 45082 59 7 0
64 45270 92 7 2
65 46404 25 7 0
66 46545 12 7 3
67 46638 1 7 2
68 47678 45 7 0
69 48268 11 7 0
70 48309 79 7 0
71 48639 98 7 0
72 48666 96 7 2
73 49441 89 7 0
74 49500 95 7 2
75 49630 49 7 1
76 49741 77 7 0
77 50135 85 7 0
78 51574 62 7 0
79 52006 44 7 0
80 52894 66 7 0
81 53960 35 7 0
82 54295 86 7 0
83 55055 28 7 3
84 56414 2 7 3
85 56630 74 7 0
86 57234 70 7 0
87 58848 56 7 0
88 59267 54 7 2
89 59830 40 7 0
90 62383 27 7 2
91 62436 41 7 0
92 62886 30 7 0
93 63168 53 7 0
94 64769 48 7 2
95 65386 42 7 0
96 66247 64 7 2
97 67535 6 7 2
98 30560 14 5 0
99 30931 5 14 0
100 31066 14 5 0
101 31203 5 14 0
102 32038 14 5 0
103 31673 23 39 0
104 31965 13 39 0
105 32534 23 13 0
106 32848 39 23 0
107 32914 23 39 0
108 32946 23 23 0
109 32060 19 47 0
