 time idA idB label
0 0 1 0 1
1 51 6 1 0
2 84 3 1 0
3 86 4 1 1
4 119 3 1 0
5 198 8 1 0
6 227 2 1 0
7 234 10 1 0
8 240 12 1 0
9 347 11 1 0
10 436 12 1 0
11 479 9 1 0
12 521 7 1 0
13 374 11 3 0
14 559 9 3 0
15 1018 3 9 0
16 1041 3 9 0
17 1118 9 3 0
18 1178 3 9 0
19 666 7 8 0
20 453 11 10 0
21 646 11 10 0
22 751 7 10 0
23 1140 10 11 0
24 1420 5 11 0
25 1656 11 10 0
26 1845 10 11 0
27 2017 14 10 0
28 1718 10 5 0
29 1614 10 11 0
30 1488 10 7 0
31 1666 7 10 0
32 708 11 12 0
33 1551 13 12 0
34 1869 12 13 2
