 time idA idB label
0 0 1 0 1
1 54 19 1 0
2 81 33 1 0
3 87 4 1 0
4 91 32 1 2
5 118 18 1 0
6 120 28 1 2
7 130 16 1 0
8 250 30 1 3
9 289 7 1 2
10 311 12 1 0
11 354 9 1 0
12 396 23 1 0
13 403 17 1 0
14 408 11 1 0
15 415 24 1 0
16 440 6 1 0
17 511 26 1 0
18 564 21 1 0
19 679 13 1 0
20 754 5 1 0
21 784 10 1 0
22 908 31 1 0
23 912 27 1 0
24 1042 35 1 1
25 1138 14 1 0
26 1404 15 1 0
27 1434 2 1 0
28 1440 29 1 0
29 1587 25 1 0
30 1811 22 1 0
31 1869 8 1 0
32 1907 3 1 3
33 1229 34 4 0
34 236 20 18 0
35 322 7 7 0
36 420 9 9 0
